analysis,task,cell,ik,gene_set,es,nes,nominal_p,leading_edge_size,gene_set_size_measured,ranked_gene_count,leading_edge_genes,drug_name,context,mean_B,directionally_stable_positive,abs_nes,bh_q_within_task_pathway
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Myogenesis,-0.3694152187222396,-0.8663946099785593,0.651887138145841,6,18,978,MYLK;GADD45B;IGFBP3;CDKN1A;ITGB5;SPDEF,BADGE,MCF7 x 24 h,,False,0.8663946099785593,0.8325476751660595
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Protein Secretion,-0.38195910424239776,-0.828017084974045,0.7069508804448563,2,13,978,IGF2R;CLTC,BADGE,MCF7 x 24 h,,False,0.828017084974045,0.8140646502092285
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Interferon Alpha Response,0.383947564372945,0.752640260350855,0.7659620832425365,2,8,978,IL4R;HERC6,BADGE,MCF7 x 24 h,,False,0.752640260350855,0.9995801847187238
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Interferon Gamma Response,0.27527808669518883,0.7512335892111656,0.8690131432390288,7,33,978,NFKBIA;PLA2G4A;IL4R;CCL2;PTPN1;HERC6;HIF1A,BADGE,MCF7 x 24 h,,False,0.7512335892111656,0.9302112519178336
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Apical Junction,0.4231943281540721,1.1239843638975278,0.2908025247971145,4,29,978,PIK3R3;MYL9;CTNND1;CDH3,BADGE,MCF7 x 24 h,,False,1.1239843638975278,0.8244793684171693
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Apical Surface,-0.3693163018873736,-0.6617479560758834,0.873545966228893,3,6,978,LYN;HSPB1;BRCA1,BADGE,MCF7 x 24 h,,False,0.6617479560758834,0.8904386496866789
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Hedgehog Signaling,-0.5117555768499661,-0.8824632053727047,0.6507695230856926,3,5,978,CDK5R1;CDK6;TLE1,BADGE,MCF7 x 24 h,,False,0.8824632053727047,0.9691335068798811
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Complement,-0.45719674683667866,-1.186911580711632,0.21051680520419228,5,30,978,PRKCD;USP14;DUSP6;CBLB;CTSD,BADGE,MCF7 x 24 h,,False,1.186911580711632,0.9865036865461134
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Unfolded Protein Response,0.31700844738976325,0.8094109421857376,0.7626484821821381,5,24,978,ATF6;PDIA5;WFS1;CCL2;POP4,BADGE,MCF7 x 24 h,,False,0.8094109421857376,0.8991033536488082
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,PI3K/AKT/mTOR  Signaling,-0.36468632592189343,-0.9271807302824427,0.5739002392784833,3,26,978,PIN1;CLTC;AKT1,BADGE,MCF7 x 24 h,,False,0.9271807302824427,0.7420020444478099
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,mTORC1 Signaling,0.26655076733535726,0.7800977141813535,0.8706857911250561,9,48,978,PIK3R3;SQSTM1;TXNRD1;PGM1;YKT6;RPN1;SLC37A4;TRIB3;CCNF,BADGE,MCF7 x 24 h,,False,0.7800977141813535,0.8706857911250561
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,E2F Targets,-0.5778185358101056,-1.6876714457738624,0.0025004465083050546,20,53,978,KIF2C;PCNA;CDK1;CCNB2;CDKN1A;AURKA;CDK4;AURKB;DCK;SMC4;RFC2;TIMELESS;CCP110;RPA3;BRCA1;MYBL2;BIRC5;CDC25A;CDC20;LIG1,BADGE,MCF7 x 24 h,,False,1.6876714457738624,0.007308997485814775
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Myc Targets V1,-0.5115480419224685,-1.2180475060534375,0.21012891344383058,7,20,978,HSPD1;RNPS1;VDAC1;PCNA;CDK4;TFDP1;CDC20,BADGE,MCF7 x 24 h,,False,1.2180475060534375,0.38023327194597917
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Myc Targets V2,-0.5019578728559785,-0.9957750060381471,0.4918683812405446,5,9,978,PLK1;MYC;TMEM97;HSPD1;CDK4,BADGE,MCF7 x 24 h,,False,0.9957750060381471,0.7787916036308623
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Epithelial Mesenchymal Transition,0.3447370305230891,0.8822123580781582,0.6360384529398614,3,25,978,MYL9;CALU;COL1A1,BADGE,MCF7 x 24 h,,False,0.8822123580781582,0.7578517587939698
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Inflammatory Response,0.4208000621305318,0.9863161187163643,0.4766107678729038,6,16,978,NFKBIA;IL4R;CCL2;HIF1A;ICAM1;ATP2C1,BADGE,MCF7 x 24 h,,False,0.9863161187163643,0.9493559678468159
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Xenobiotic Metabolism,-0.5007709934126289,-1.2960159237152227,0.13014560488944815,6,28,978,ECH1;HMOX1;PGRMC1;NPC1;ABHD6;RAP1GAP,BADGE,MCF7 x 24 h,,False,1.2960159237152227,0.37953447219764513
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Fatty Acid Metabolism,-0.3251049823535465,-0.8002361350908906,0.7680739264359485,11,22,978,ACAA1;HSD17B10;HMGCS1;CRYZ;GSTZ1;MIF;PCBD1;ECH1;UBE2L6;HSD17B11;HADH,BADGE,MCF7 x 24 h,,False,0.8002361350908906,0.8712480359571954
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Oxidative Phosphorylation,-0.47290545571992226,-1.146250458456726,0.27755474452554746,6,21,978,ACAA1;HSD17B10;ATP6V0B;VDAC1;ECH1;OXA1L,BADGE,MCF7 x 24 h,,False,1.146250458456726,0.9549498711509885
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Glycolysis,-0.23964621101798453,-0.6707212140454943,0.9629497684360527,13,42,978,SPAG4;TSTA3;KIF20A;GPC1;CXCR4;MIF;CDK1;ECD;IGFBP3;ERO1A;GLRX;AURKA;DDIT4,BADGE,MCF7 x 24 h,,False,0.6707212140454943,0.9629497684360527
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Reactive Oxygen Species Pathway,0.5913606315235556,1.1349090815203897,0.336262323189027,2,7,978,TXNRD1;OXSR1,BADGE,MCF7 x 24 h,,False,1.1349090815203897,0.8829311885612152
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,p53 Pathway,-0.5307438404649779,-1.4468939241655423,0.0381317277869002,14,37,978,FOS;CDK5R1;PDGFA;DNTTIP2;PCNA;CDKN1A;HMOX1;SESN1;JUN;CCP110;DDIT4;S100A4;CTSD;RALGDS,BADGE,MCF7 x 24 h,,False,1.4468939241655423,0.5796022623608831
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,UV Response Up,0.5030880141137153,1.3312073017970685,0.10540663334847797,5,29,978,BID;SQSTM1;RAB27A;NFKBIA;YKT6,BADGE,MCF7 x 24 h,,False,1.3312073017970685,0.512838707981813
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,UV Response Dn,0.44500907618723545,1.118406298784021,0.3052147239263804,2,23,978,PIK3R3;COL1A1,BADGE,MCF7 x 24 h,,False,1.118406298784021,0.8597671617824165
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Angiogenesis,-0.5020369100167842,-0.9392195104919326,0.5619312906220985,1,7,978,S100A4,BADGE,MCF7 x 24 h,,False,0.9392195104919326,0.9989479221462388
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,heme Metabolism,-0.36312622982824533,-0.885571041038877,0.6329394387001477,2,22,978,SNCA;RAP1GAP,BADGE,MCF7 x 24 h,,False,0.885571041038877,0.7212439972558885
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Coagulation,-0.3263073689290371,-0.6941374619352372,0.8549184832386884,1,12,978,DUSP6,BADGE,MCF7 x 24 h,,False,0.6941374619352372,0.8931103395338739
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,IL-2/STAT5 Signaling,-0.3171218592458673,-0.8066614123496306,0.7697695852534562,9,27,978,MUC1;RNH1;MYC;CASP3;NCOA3;GADD45B;XBP1;IGF2R;MAPKAPK2,BADGE,MCF7 x 24 h,,False,0.8066614123496306,0.9688359303391385
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Bile Acid Metabolism,-0.6361564941608094,-1.224494116954541,0.24133383571966843,4,8,978,PXMP2;ISOC1;NPC1;HSD17B11,BADGE,MCF7 x 24 h,,False,1.224494116954541,0.845902491552486
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Pperoxisome,-0.5540995192658265,-1.2574528090000854,0.17701693680568203,5,16,978,ECH1;ISOC1;HSD17B11;CDK7;MVP,BADGE,MCF7 x 24 h,,False,1.2574528090000854,0.3737024221453287
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Allograft Rejection,-0.31657355810669047,-0.7915975989803795,0.7819080754440578,2,24,978,BRCA1;AKT1,BADGE,MCF7 x 24 h,,False,0.7915975989803795,0.9285158395898186
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Spermatogenesis,-0.69728495198341,-1.5641203147247398,0.022888283378746595,7,15,978,KIF2C;CDK1;CCNB2;CSNK2A2;MAP7;AURKA;TOPBP1,BADGE,MCF7 x 24 h,,False,1.5641203147247398,0.17063257948213703
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,KRAS Signaling Up,-0.5805497612600764,-1.3665921048628726,0.08993930476365643,7,19,978,CXCR4;SATB1;IGFBP3;ERO1A;MAP7;GLRX;DUSP6,BADGE,MCF7 x 24 h,,False,1.3665921048628726,0.8751336799793488
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,KRAS Signaling Dn,0.9369194089608404,1.576625570349381,0.00644624662091911,1,4,978,EGF,BADGE,MCF7 x 24 h,,False,1.576625570349381,0.48991474318985234
paired_24h_20x5,NR-Aromatase,MCF7,LCFVJGUPQDGYKZ,Pancreas Beta Cells,-0.751279426816788,-1.0044832160269548,0.48966486052578767,1,1,978,STXBP1,BADGE,MCF7 x 24 h,,False,1.0044832160269548,0.9971876255524307
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,TNF-alpha Signaling via NF-kB,0.4327073298461382,1.0505075744081518,0.4037854889589905,9,38,978,TIPARP;MYC;SQSTM1;NFKBIE;DUSP4;IER3;ICAM1;GADD45B;EGR1,econazole,MCF7 x 24 h,,False,1.0505075744081518,0.7891939656603475
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Hypoxia,0.5507165552144153,1.352233288036673,0.08817056396148555,7,41,978,DDIT4;FOXO3;TIPARP;ERO1A;KDM3A;IER3;GAA,econazole,MCF7 x 24 h,,False,1.352233288036673,0.368843120070114
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Cholesterol Homeostasis,-0.37836428875299133,-0.9206609869931879,0.5616207090602139,4,17,978,HMGCR;NSDHL;EBP;FDFT1,econazole,MCF7 x 24 h,,False,0.9206609869931879,0.7088197249280642
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Mitotic Spindle,0.43555716640140735,1.0176235922061339,0.44677790563866515,8,30,978,RASA1;CCNB2;CENPE;TIAM1;BIRC5;PCM1;PLK1;AURKA,econazole,MCF7 x 24 h,,False,1.0176235922061339,0.8935558112773304
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Wnt-beta Catenin Signaling,0.45241138283139937,0.8436904650540966,0.674414658975229,2,9,978,MYC;NOTCH1,econazole,MCF7 x 24 h,,False,0.8436904650540966,0.985466377440347
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,TGF-beta Signaling,-0.7086971365397637,-1.3728739104402599,0.12139966674601285,2,7,978,TJP1;SMAD3,econazole,MCF7 x 24 h,,False,1.3728739104402599,0.9507355918477528
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,IL-6/JAK/STAT3 Signaling,-0.7286609259503971,-1.6239839466845687,0.01923563654770944,6,12,978,TNFRSF21;HMOX1;IFNAR1;PTPN1;JUN;FAS,econazole,MCF7 x 24 h,,False,1.6239839466845687,0.7309541888129587
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,DNA Repair,-0.430317053052384,-1.122812132542213,0.28138663335415365,7,23,978,POLD4;LIG1;TP53;RFC2;RPA3;PCNA;NUDT9,econazole,MCF7 x 24 h,,False,1.122812132542213,0.5483431829465558
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,G2-M Checkpoint,0.42764393095299386,1.0619303148389616,0.3830163043478261,14,45,978,SMARCC1;MYC;CCNB2;HIF1A;CENPE;RPA2;BIRC5;HSPA8;STMN1;AURKB;UBE2C;PLK1;AURKA;ATF5,econazole,MCF7 x 24 h,,False,1.0619303148389616,0.46950385694249647
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Apoptosis,0.5048805553538428,1.2335938765846868,0.18360837609208155,11,40,978,BID;PMAIP1;CASP3;SQSTM1;TIMP2;IER3;IGF2R;GADD45B;GNA15;CDKN1A;CDK2,econazole,MCF7 x 24 h,,False,1.2335938765846868,0.761189358372457
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Notch Signaling,-0.6577087271471053,-1.2779323922094952,0.2014995313964386,3,7,978,FZD1;FZD7;CCND1,econazole,MCF7 x 24 h,,False,1.2779323922094952,0.6125585754451734
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Adipogenesis,0.3364313300653332,0.764982481916947,0.7914494264859229,4,25,978,ECH1;SCP2;CAT;APOE,econazole,MCF7 x 24 h,,False,0.764982481916947,0.9937212222687318
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Estrogen Response Early,0.3812855255959799,0.8874789386981583,0.6309385863267671,9,29,978,TIPARP;PMAIP1;MYC;SH3BP5;SLC1A4;TIAM1;TSKU;NRIP1;CANT1,econazole,MCF7 x 24 h,,False,0.8874789386981583,0.957140043445124
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Estrogen Response Late,-0.5335448575841606,-1.5178446971615671,0.023239680887963927,7,34,978,MAPK13;XBP1;HOMER2;GPER1;CCND1;FDFT1;PRSS23,econazole,MCF7 x 24 h,,False,1.5178446971615671,0.4415539368713146
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Androgen Response,-0.5309232055964205,-1.3322724816396594,0.10766580534022395,7,19,978,HOMER2;INSIG1;HMGCR;CCND3;CCND1;INPP4B;CDK6,econazole,MCF7 x 24 h,,False,1.3322724816396594,0.4982192477789519
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Myogenesis,0.4124393267224349,0.8850629616161152,0.6216426020804223,6,18,978,ITGB5;GAA;GADD45B;NOTCH1;AGL;SPDEF,econazole,MCF7 x 24 h,,False,0.8850629616161152,0.8325476751660595
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Protein Secretion,0.6889250607162458,1.376183722659198,0.10904082955281919,7,13,978,ZW10;ADAM10;YKT6;IGF2R;BNIP3;CLTC;DNM1L,econazole,MCF7 x 24 h,,False,1.376183722659198,0.5524735364009505
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Interferon Alpha Response,0.5793145996596599,1.063290109608146,0.4232630487383339,3,8,978,HERC6;PSME1;PSME2,econazole,MCF7 x 24 h,,False,1.063290109608146,0.9995801847187238
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Interferon Gamma Response,0.4061668751963759,0.9725370119133624,0.5104464796794504,9,33,978,CASP3;ICAM1;HIF1A;MVP;HERC6;MTHFD2;PSME1;ST3GAL5;CDKN1A,econazole,MCF7 x 24 h,,False,0.9725370119133624,0.8454728673815811
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Apical Junction,0.49513049423204225,1.14911491198455,0.2867264314632736,4,29,978,LAMA3;PIK3R3;RASA1;ICAM1,econazole,MCF7 x 24 h,,False,1.14911491198455,0.8244793684171693
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Apical Surface,-0.5049458992186941,-0.9316036403345399,0.5723014256619144,1,6,978,LYN,econazole,MCF7 x 24 h,,False,0.9316036403345399,0.8759885579673565
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Hedgehog Signaling,0.5790014281343268,0.96611690391583,0.5501350135013502,2,5,978,CDK5R1;RASA1,econazole,MCF7 x 24 h,,False,0.96611690391583,0.9691335068798811
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Complement,0.41778673139888656,0.9796789334632277,0.5067245119305857,4,30,978,FYN;CDK5R1;CASP3;TIMP2,econazole,MCF7 x 24 h,,False,0.9796789334632277,0.9865036865461134
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Unfolded Protein Response,0.5673088033043899,1.275641597736059,0.1699268329102583,7,24,978,DDIT4;ERO1A;POP4;SLC1A4;PDIA5;BAG3;MTHFD2,econazole,MCF7 x 24 h,,False,1.275641597736059,0.8214653470541552
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,PI3K/AKT/mTOR  Signaling,0.5882711611624849,1.341090068204901,0.1146506165590135,13,26,978,AKT1;SQSTM1;PIK3R3;PIN1;TIAM1;MAPK9;ATF1;CDKN1A;CDK2;TRIB3;RPS6KA1;CLTC;NFKBIB,econazole,MCF7 x 24 h,,False,1.341090068204901,0.6702651429603866
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,mTORC1 Signaling,0.44097085623571164,1.1130459172575264,0.31016042780748665,13,48,978,DDIT4;PHGDH;ERO1A;SQSTM1;YKT6;PIK3R3;SLC1A4;MTHFD2;CDKN1A;TXNRD1;TRIB3;PLK1;AURKA,econazole,MCF7 x 24 h,,False,1.1130459172575264,0.46219985320331347
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,E2F Targets,0.403441642361633,1.0327950410999003,0.4198880298587043,14,53,978,MYC;ZW10;CCNB2;CENPE;RPA2;BIRC5;DCK;STMN1;AURKB;TIMELESS;MTHFD2;CDKN1A;PLK1;AURKA,econazole,MCF7 x 24 h,,False,1.0327950410999003,0.5065315915755798
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Myc Targets V1,0.41963254186379373,0.9175889082460943,0.5768701239100504,2,20,978,SMARCC1;MYC,econazole,MCF7 x 24 h,,False,0.9175889082460943,0.6642746881388459
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Myc Targets V2,0.41461705722001924,0.7765954212763055,0.740104429846724,2,9,978,MYC;PLK1,econazole,MCF7 x 24 h,,False,0.7765954212763055,0.8254082326840504
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Epithelial Mesenchymal Transition,0.45523451937464804,1.0336528992856406,0.42682198327359616,2,25,978,LAMA3;ITGB5,econazole,MCF7 x 24 h,,False,1.0336528992856406,0.6360484456626139
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Inflammatory Response,0.36369972376903204,0.7619795146820739,0.7832748164698372,5,16,978,MYC;ICAM1;HIF1A;GNA15;CDKN1A,econazole,MCF7 x 24 h,,False,0.7619795146820739,0.9493559678468159
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Xenobiotic Metabolism,0.6708724673022037,1.5520268465967368,0.02037525652301378,7,28,978,RAP1GAP;NPC1;ECH1;PROS1;ABHD6;ALAS1;CAT,econazole,MCF7 x 24 h,,False,1.5520268465967368,0.3562757424669412
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Fatty Acid Metabolism,0.29309301794585796,0.6472383718071052,0.9190003011141222,2,22,978,ECH1;HSD17B11,econazole,MCF7 x 24 h,,False,0.6472383718071052,0.9190003011141222
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Oxidative Phosphorylation,0.4454224956755711,0.9789103405929379,0.4934985467339758,3,21,978,ECH1;NNT;ALAS1,econazole,MCF7 x 24 h,,False,0.9789103405929379,0.9592950417733096
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Glycolysis,0.4540949173446981,1.126138418580076,0.2945514133551823,5,42,978,DDIT4;ERO1A;IER3;AGL;STMN1,econazole,MCF7 x 24 h,,False,1.126138418580076,0.6584090416174664
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Reactive Oxygen Species Pathway,0.5649746389688608,0.9971733566564259,0.507665805340224,4,7,978,CAT;TXNRD1;OXSR1;MSRA,econazole,MCF7 x 24 h,,False,0.9971733566564259,0.8829311885612152
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,p53 Pathway,0.5216842769344813,1.2685914727403842,0.15697266993693063,6,37,978,DDIT4;FOXO3;PDGFA;CDK5R1;IER3;NOTCH1,econazole,MCF7 x 24 h,,False,1.2685914727403842,0.6161485224651214
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,UV Response Up,0.5556261473981864,1.2939510192156785,0.14845331020526165,7,29,978,BID;CASP3;SQSTM1;RAB27A;YKT6;ICAM1;ALAS1,econazole,MCF7 x 24 h,,False,1.2939510192156785,0.512838707981813
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,UV Response Dn,-0.41723946378699966,-1.1002316297304162,0.30517137702946484,6,23,978,TJP1;INSIG1;COL1A1;INPP4B;SMAD3;BHLHE40,econazole,MCF7 x 24 h,,False,1.1002316297304162,0.8597671617824165
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Angiogenesis,0.5734259033276394,1.0185721371760794,0.48,1,7,978,PDGFA,econazole,MCF7 x 24 h,,False,1.0185721371760794,0.9906890130353818
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,heme Metabolism,0.6438899998980112,1.4260322508331034,0.07107213065174656,5,22,978,RAP1GAP;FOXO3;XPO7;NNT;CAT,econazole,MCF7 x 24 h,,False,1.4260322508331034,0.35194757833438495
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Coagulation,0.5035848521474541,0.9921372230211662,0.4948805460750853,2,12,978,FYN;PROS1,econazole,MCF7 x 24 h,,False,0.9921372230211662,0.8133783323396644
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,IL-2/STAT5 Signaling,0.5980695442076538,1.377465769660651,0.08814008240141259,7,27,978,PRAF2;MAPKAPK2;CASP3;MYC;IGF2R;GADD45B;TIAM1,econazole,MCF7 x 24 h,,False,1.377465769660651,0.9688359303391385
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Bile Acid Metabolism,0.8652685893578738,1.581208125026524,0.011365564037319762,4,8,978,NPC1;HSD17B11;SCP2;CAT,econazole,MCF7 x 24 h,,False,1.581208125026524,0.539371409259885
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Pperoxisome,0.7252619995690055,1.514526244881064,0.032339885859226376,6,16,978,SMARCC1;ECH1;HSD17B11;SCP2;MVP;CAT,econazole,MCF7 x 24 h,,False,1.514526244881064,0.18846479717302803
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Allograft Rejection,-0.3445366929229744,-0.9099984011620623,0.5880579010856454,5,24,978,ETS1;CCND3;FAS;CCL2;LYN,econazole,MCF7 x 24 h,,False,0.9099984011620623,0.9119880980346098
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Spermatogenesis,0.4088473912984815,0.8484867658867017,0.664079822616408,3,15,978,CCNB2;PHKG2;AURKA,econazole,MCF7 x 24 h,,False,0.8484867658867017,0.8854397634885439
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,KRAS Signaling Up,-0.46468239423570784,-1.1596660018606615,0.2537772803581421,4,19,978,GLRX;ETS1;CXCR4;IGFBP3,econazole,MCF7 x 24 h,,False,1.1596660018606615,0.8751336799793488
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,KRAS Signaling Dn,-0.43956320046853387,-0.7401764463620484,0.769726605912425,1,4,978,EDN1,econazole,MCF7 x 24 h,,False,0.7401764463620484,0.952906865557468
paired_24h_20x5,NR-Aromatase,MCF7,LEZWWPYKPKIXLL,Pancreas Beta Cells,-0.836233367451384,-1.112834483061646,0.33834134615384615,1,1,978,STXBP1,econazole,MCF7 x 24 h,,False,1.112834483061646,0.9971876255524307
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,TNF-alpha Signaling via NF-kB,0.44714263352554134,1.1007010090046383,0.3356031128404669,11,38,978,TIPARP;NFKBIE;EGR1;CCL2;CCND1;ZFP36;RELB;NFKBIA;SQSTM1;FOS;JUN,ouabain,MCF7 x 24 h,,True,1.1007010090046383,0.7891939656603475
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,Hypoxia,0.3321964493818361,0.8259783504520538,0.7484692039860728,5,41,978,TIPARP;SLC37A4;FOXO3;KDM3A;CXCR4,ouabain,MCF7 x 24 h,,True,0.8259783504520538,0.8011783028583314
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,Cholesterol Homeostasis,0.5381425251554914,1.1594309959390936,0.28037255170524583,3,17,978,NSDHL;FDFT1;TMEM97,ouabain,MCF7 x 24 h,,True,1.1594309959390936,0.4842798620363337
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,Mitotic Spindle,-0.29110467038980065,-0.8492035960673806,0.734375,6,30,978,PCM1;SPTAN1;NCK2;TIAM1;NUSAP1;CENPE,ouabain,MCF7 x 24 h,,True,0.8492035960673806,0.9627002069203835
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,Wnt-beta Catenin Signaling,-0.4787223713219549,-1.0355060621079277,0.4169148302561048,1,9,978,MYC,ouabain,MCF7 x 24 h,,True,1.0355060621079277,0.985466377440347
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,TGF-beta Signaling,0.48276909155745407,0.8640742409745847,0.6754560784914917,3,7,978,ARID4B;RAB31;SMAD3,ouabain,MCF7 x 24 h,,True,0.8640742409745847,0.9507355918477528
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,IL-6/JAK/STAT3 Signaling,0.29681200504265015,0.5972389979237598,0.9416193181818182,2,12,978,IFNAR1;JUN,ouabain,MCF7 x 24 h,,True,0.5972389979237598,0.9952099632763851
paired_24h_20x5,NR-Aromatase,MCF7,LPMXVESGRSUGHW,DNA Repair,0.6631026976964608,1.504758622101696,0.0212987012987013,8,23,978,LIG1;RPA3;PCNA;POLR2I;TP53;RFC2;CANT1;NUDT9,ouabain,MCF7 x 24 h,,True,1.504758622101696,0.31890476334920775
